"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";"Characteristics:Вид экскурсии";Characteristics:Класс;"Characteristics:Цвет автомобиля";Characteristics:Салон;"Characteristics:Цвет салона";Characteristics:Сайт;Characteristics:Длительность;Characteristics:Категория;"Characteristics:Тип судна";"Characteristics:Состав группы";"Characteristics:Тип транспорта";"Characteristics:Максимальная вместимость";Weight;Length;Width;Height;"SEO title";"SEO descr";"SEO keywords";"FB title";"FB descr";Url;Tabs:1;Tabs:2;Tabs:3;Tabs:4;Tabs:5;Tabs:6
744711295031;;;;"Загородные;Популярные;Петергоф";"Петергоф. Триумф Петра";"Резиденция великого императора";"Главная парадная загородная резиденция была задумана в царствование одного из самых аскетичных правителей нашей страны. Не требовавший богатства для личных нужд, Пётр не жалел средств для демонстрации мощи и величия молодой империи. <br />Однажды, вдохновившись фонтанами Версаля, он задумал создать резиденцию не просто не уступающую, а превосходящую по своей роскоши французскую фонтанную столицу.<br />В парках Петергофа около 150 фонтанов, готовых удивить даже самого искушённого гостя. Помимо своей явно эстетической цели,#nbsp;в фонтанах и, украшающих их, парковых скульптурах, зашифрована триумфальная победа русского оружия над грозной и могучей Швецией.";"https://static.tildacdn.com/stor3638-3331-4837-b237-653566623836/17001075.jpg https://static.tildacdn.com/stor3139-3066-4461-b763-366463613561/52361741.jpg https://static.tildacdn.com/stor3033-6430-4430-b261-383766386634/21527564.jpg https://static.tildacdn.com/stor3131-3431-4530-b036-626239386664/47713092.jpg https://static.tildacdn.com/stor3165-3531-4333-b564-613831326237/91428621.jpg https://static.tildacdn.com/stor6131-6535-4263-b562-653934643965/86162970.jpg";;;;"product_options:[{""title"":""Состав"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}},{""title"":""Продолжительность"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}},{""title"":""Класс авто"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}}]";;eZmiZ6RjoIfbhU0X8lsI;;Пригороды;;;;;;;;;;;;0;0;0;0;"Загородная экскурсия в Петергоф";"Экскурсия в главную резиденцию великого реформатора";"Петергоф, фонтаны, экскурсия в Петергоф, Русский Версаль";"Загородная экскурсия в Петергоф";"Экскурсия в главную резиденцию великого реформатора";https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra;"info|#|Период проведения|#|Данная экскурсия проводится с конца апреля по середину октября, в зимний период рекомендуем нашу экскурсию: ""Петергоф двух императоров""";"info|#|Транспорт|#|Мы работаем только с проверенными водителями и транспортными компаниями. Примеры авто Вы можете посмотреть в разделе трансфер<br /><br />для 1-2 человек - Автомобиль класса ""Комфорт"" <br />для 3-6 человек - Минивэн класса ""Комфорт"" <br />для 7-15 человек - Микроавтобус ""Комфорт"" <br />для 16-30 человек - Средний автобус ""Туркласс""<br />для 31-15 человек - Большой автобус ""Туркласс""<br /><br /><br />";"info|#|Входные билеты|#|<strong>Входные билеты в музеи оплачиваются дополнительно:</strong><br /><br /><em>Для индивидуальных гостей от 1 до 6 человек</em><br /><br />Большой дворец<br />Взрослый - 750<br />Учащиеся 14-18 лет - 550<br />Учащиеся до 14 лет - 300<br /><br />Нижний парк (фонтаны)<br />Взрослый - 750<br />Учащиеся 14-18 лет - 550<br />Учащиеся до 14 лет - 0<br /><br />Для групп от 10 человек дополнительно оплачивается экскурсионное обслуживание в парке, ваучер на группу до 20 человек - 3000 р.<br /><br />Малый музей (Гроты Большого каскада, Банный корпус, Екатерининский корпус, дворец Марли, павильон Эрмитаж и др.)<br />Взрослый - 500<br />Учащиеся 14-18 лет - 400<br />Учащиеся до 14 лет - 200<br /><br />Царицын и Ольгин павильоны<br />Взрослый - 750<br />Учащиеся 14-18 лет - 550<br />Учащиеся до 14 лет - 0";;;
326772809402;;Peterhof_01;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 5 часов - Комфорт";;;https://static.tildacdn.com/stor3638-3331-4837-b237-653566623836/17001075.jpg;18500.00;;;"Состав:от 1 до 2 человек;Продолжительность:5 часов;Класс авто:Комфорт";;ZXgnrFUuUszCrDol68dG;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=326772809402;;;;;;
262235053102;;Peterhof_02;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 5 часов - Бизнес";;;;25500.00;;;"Состав:от 1 до 2 человек;Продолжительность:5 часов;Класс авто:Бизнес";;xnoeR9INZTsDf5u5MLnt;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=262235053102;;;;;;
831802888502;;Peterhof_03;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 5 часов - Премиум";;;;36500.00;;;"Состав:от 1 до 2 человек;Продолжительность:5 часов;Класс авто:Премиум";;ZAP0IFajlxOIpizfMbCf;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=831802888502;;;;;;
975506374502;;Peterhof_04;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 5 часов - VIP";;;;47500.00;;;"Состав:от 1 до 2 человек;Продолжительность:5 часов;Класс авто:VIP";;95HhhTSi7i4I43UaK29g;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=975506374502;;;;;;
820675722612;;Peterhof_05;;;"Петергоф. Триумф Петра - от 3 до 6 человек - 5 часов - Комфорт";;;;20500.00;;;"Состав:от 3 до 6 человек;Продолжительность:5 часов;Класс авто:Комфорт";;hkLP7bz0Ko4e00r83zTT;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=820675722612;;;;;;
129407469022;;Peterhof_06;;;"Петергоф. Триумф Петра - от 3 до 6 человек - 5 часов - Бизнес";;;;30000.00;;;"Состав:от 3 до 6 человек;Продолжительность:5 часов;Класс авто:Бизнес";;e7K7ypdaH1gf3MnS3nJf;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=129407469022;;;;;;
981594619252;;Peterhof_07;;;"Петергоф. Триумф Петра - от 3 до 6 человек - 5 часов - Премиум";;;;36500.00;;;"Состав:от 3 до 6 человек;Продолжительность:5 часов;Класс авто:Премиум";;k2ukNevshxKk0LAy1Avr;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=981594619252;;;;;;
927661411062;;Peterhof_08;;;"Петергоф. Триумф Петра - от 7 до 15 человек - 5 часов - Комфорт";;;;32000.00;;;"Состав:от 7 до 15 человек;Продолжительность:5 часов;Класс авто:Комфорт";;gmf0dJ98sheaTV0BpN9m;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=927661411062;;;;;;
821256164382;;Peterhof_09;;;"Петергоф. Триумф Петра - от 7 до 15 человек - 5 часов - Бизнес";;;;36000.00;;;"Состав:от 7 до 15 человек;Продолжительность:5 часов;Класс авто:Бизнес";;r0SAindSPv0jdJ8hNYfd;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=821256164382;;;;;;
866159562702;;Peterhof_10;;;"Петергоф. Триумф Петра - от 16 до 30 человек - 5 часов - Комфорт";;;;39500.00;;;"Состав:от 16 до 30 человек;Продолжительность:5 часов;Класс авто:Комфорт";;7YRbsgIP3zCPcz9pScyp;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=866159562702;;;;;;
911983969392;;Peterhof_11;;;"Петергоф. Триумф Петра - от 16 до 30 человек - 5 часов - Бизнес";;;;46000.00;;;"Состав:от 16 до 30 человек;Продолжительность:5 часов;Класс авто:Бизнес";;nMLZ1D96lAzy0oG6ypJB;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=911983969392;;;;;;
115374784402;;Peterhof_12;;;"Петергоф. Триумф Петра - от 31 до 50 человек - 5 часов - Комфорт";;;;51500.00;;;"Состав:от 31 до 50 человек;Продолжительность:5 часов;Класс авто:Комфорт";;DTCferDPeM4czlausTUT;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=115374784402;;;;;;
694297472222;;Peterhof_13;;;"Петергоф. Триумф Петра - от 31 до 50 человек - 5 часов - Бизнес";;;;57500.00;;;"Состав:от 31 до 50 человек;Продолжительность:5 часов;Класс авто:Бизнес";;O1etBm8ouxRMSTK1A95u;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=694297472222;;;;;;
608592986232;;Peterhof_14;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 6 часов - Комфорт";;;;21500.00;;;"Состав:от 1 до 2 человек;Продолжительность:6 часов;Класс авто:Комфорт";;oGrxzY0Spx1MZaJTETNU;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=608592986232;;;;;;
267213296002;;Peterhof_15;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 6 часов - Бизнес";;;;29500.00;;;"Состав:от 1 до 2 человек;Продолжительность:6 часов;Класс авто:Бизнес";;SroJECFAvS4ALmpxAAvE;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=267213296002;;;;;;
623876657562;;Peterhof_16;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 6 часов - Премиум";;;;42000.00;;;"Состав:от 1 до 2 человек;Продолжительность:6 часов;Класс авто:Премиум";;tpjeOelTjsVS487LaMgA;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=623876657562;;;;;;
755244211612;;Peterhof_17;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 6 часов - VIP";;;;55000.00;;;"Состав:от 1 до 2 человек;Продолжительность:6 часов;Класс авто:VIP";;iFTFaESpjamZKPHAm9Ep;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=755244211612;;;;;;
117815247692;;Peterhof_18;;;"Петергоф. Триумф Петра - от 3 до 6 человек - 6 часов - Комфорт";;;;23500.00;;;"Состав:от 3 до 6 человек;Продолжительность:6 часов;Класс авто:Комфорт";;TY06cOyZ9bE6MprDne61;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=117815247692;;;;;;
899681296522;;Peterhof_19;;;"Петергоф. Триумф Петра - от 3 до 6 человек - 6 часов - Бизнес";;;;35000.00;;;"Состав:от 3 до 6 человек;Продолжительность:6 часов;Класс авто:Бизнес";;rCUMA0HOOE1SJIsu82bt;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=899681296522;;;;;;
373660846792;;Peterhof_20;;;"Петергоф. Триумф Петра - от 3 до 6 человек - 6 часов - Премиум";;;;42000.00;;;"Состав:от 3 до 6 человек;Продолжительность:6 часов;Класс авто:Премиум";;DuzOxzlde50ZcvckfN0C;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=373660846792;;;;;;
676447136192;;Peterhof_21;;;"Петергоф. Триумф Петра - от 7 до 15 человек - 6 часов - Комфорт";;;;36000.00;;;"Состав:от 7 до 15 человек;Продолжительность:6 часов;Класс авто:Комфорт";;CT060X3zK28LoziiXSaj;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=676447136192;;;;;;
585398236492;;Peterhof_22;;;"Петергоф. Триумф Петра - от 7 до 15 человек - 6 часов - Бизнес";;;;40500.00;;;"Состав:от 7 до 15 человек;Продолжительность:6 часов;Класс авто:Бизнес";;k7G7aXDeFDAva79EmtpL;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=585398236492;;;;;;
908781235312;;Peterhof_23;;;"Петергоф. Триумф Петра - от 16 до 30 человек - 6 часов - Комфорт";;;;44500.00;;;"Состав:от 16 до 30 человек;Продолжительность:6 часов;Класс авто:Комфорт";;siCAofSG3G3JfBN7pAsj;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=908781235312;;;;;;
693317695682;;Peterhof_24;;;"Петергоф. Триумф Петра - от 16 до 30 человек - 6 часов - Бизнес";;;;52000.00;;;"Состав:от 16 до 30 человек;Продолжительность:6 часов;Класс авто:Бизнес";;8iVsJTin4bAf443tBPFK;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=693317695682;;;;;;
293432162552;;Peterhof_25;;;"Петергоф. Триумф Петра - от 31 до 50 человек - 6 часов - Комфорт";;;;57000.00;;;"Состав:от 31 до 50 человек;Продолжительность:6 часов;Класс авто:Комфорт";;48VUBYjH4PUmK2lGHjV5;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=293432162552;;;;;;
992295125392;;Peterhof_26;;;"Петергоф. Триумф Петра - от 31 до 50 человек - 6 часов - Бизнес";;;;64500.00;;;"Состав:от 31 до 50 человек;Продолжительность:6 часов;Класс авто:Бизнес";;kfiU5raKtPHevMjMp1ij;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=992295125392;;;;;;
738686073142;;Peterhof_27;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 7 часов - Комфорт";;;;24500.00;;;"Состав:от 1 до 2 человек;Продолжительность:7 часов;Класс авто:Комфорт";;VzkpcIMn9NS5xyRxLKVZ;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=738686073142;;;;;;
604165840112;;Peterhof_28;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 7 часов - Бизнес";;;;33500.00;;;"Состав:от 1 до 2 человек;Продолжительность:7 часов;Класс авто:Бизнес";;PgiYlJGbG3TP3cZ19d7Y;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=604165840112;;;;;;
231614996012;;Peterhof_29;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 7 часов - Премиум";;;;48000.00;;;"Состав:от 1 до 2 человек;Продолжительность:7 часов;Класс авто:Премиум";;LCeisyBbhoGNP2KtYEvC;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=231614996012;;;;;;
432367453322;;Peterhof_30;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 7 часов - VIP";;;;62500.00;;;"Состав:от 1 до 2 человек;Продолжительность:7 часов;Класс авто:VIP";;iSsbYCEEgGrdtxF3hyDB;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=432367453322;;;;;;
436727719872;;Peterhof_31;;;"Петергоф. Триумф Петра - от 3 до 6 человек - 7 часов - Комфорт";;;;27000.00;;;"Состав:от 3 до 6 человек;Продолжительность:7 часов;Класс авто:Комфорт";;JmHVrylREx2JvC8oFsFJ;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=436727719872;;;;;;
850643687982;;Peterhof_32;;;"Петергоф. Триумф Петра - от 3 до 6 человек - 7 часов - Бизнес";;;;39500.00;;;"Состав:от 3 до 6 человек;Продолжительность:7 часов;Класс авто:Бизнес";;o7mxhfvOJBBZ7LAXgxyG;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=850643687982;;;;;;
548183037222;;Peterhof_33;;;"Петергоф. Триумф Петра - от 3 до 6 человек - 7 часов - Премиум";;;;48000.00;;;"Состав:от 3 до 6 человек;Продолжительность:7 часов;Класс авто:Премиум";;HlUs0DUifdzFCntCMxZd;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=548183037222;;;;;;
598092134652;;Peterhof_34;;;"Петергоф. Триумф Петра - от 7 до 15 человек - 7 часов - Комфорт";;;;40500.00;;;"Состав:от 7 до 15 человек;Продолжительность:7 часов;Класс авто:Комфорт";;fyMalTzMoC4jszMXG9UM;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=598092134652;;;;;;
254383890632;;Peterhof_35;;;"Петергоф. Триумф Петра - от 7 до 15 человек - 7 часов - Бизнес";;;;45000.00;;;"Состав:от 7 до 15 человек;Продолжительность:7 часов;Класс авто:Бизнес";;8lBcVk0ki7extKlen26F;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=254383890632;;;;;;
685362382742;;Peterhof_36;;;"Петергоф. Триумф Петра - от 16 до 30 человек - 7 часов - Комфорт";;;;50000.00;;;"Состав:от 16 до 30 человек;Продолжительность:7 часов;Класс авто:Комфорт";;i4rlPp0T5tUYVjnkt9N2;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=685362382742;;;;;;
797425981632;;Peterhof_37;;;"Петергоф. Триумф Петра - от 16 до 30 человек - 7 часов - Бизнес";;;;58500.00;;;"Состав:от 16 до 30 человек;Продолжительность:7 часов;Класс авто:Бизнес";;af46IGZ9IDJOYoMmnDSG;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=797425981632;;;;;;
785698774822;;Peterhof_38;;;"Петергоф. Триумф Петра - от 31 до 50 человек - 7 часов - Комфорт";;;;63000.00;;;"Состав:от 31 до 50 человек;Продолжительность:7 часов;Класс авто:Комфорт";;FcMGJfDJpISbUK90kJ5e;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=785698774822;;;;;;
208171603382;;Peterhof_39;;;"Петергоф. Триумф Петра - от 31 до 50 человек - 7 часов - Бизнес";;;;71500.00;;;"Состав:от 31 до 50 человек;Продолжительность:7 часов;Класс авто:Бизнес";;ZFntZoFz7kti5R3zvmiC;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=208171603382;;;;;;
687671370222;;Peterhof_40;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 8 часов - Комфорт";;;;27500.00;;;"Состав:от 1 до 2 человек;Продолжительность:8 часов;Класс авто:Комфорт";;bm4mFvEYFseYSYPZXUPV;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=687671370222;;;;;;
183155038002;;Peterhof_41;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 8 часов - Бизнес";;;;37500.00;;;"Состав:от 1 до 2 человек;Продолжительность:8 часов;Класс авто:Бизнес";;VsUHYoSrLLU5BBYHvv6d;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=183155038002;;;;;;
608938370502;;Peterhof_42;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 8 часов - Премиум";;;;53500.00;;;"Состав:от 1 до 2 человек;Продолжительность:8 часов;Класс авто:Премиум";;lC9txbEpzYj1ZVfpFMCh;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=608938370502;;;;;;
975120875302;;Peterhof_43;;;"Петергоф. Триумф Петра - от 1 до 2 человек - 8 часов - VIP";;;;70000.00;;;"Состав:от 1 до 2 человек;Продолжительность:8 часов;Класс авто:VIP";;hRZFhLfolNd9tjybXZVs;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=975120875302;;;;;;
818626767352;;Peterhof_44;;;"Петергоф. Триумф Петра - от 3 до 6 человек - 8 часов - Комфорт";;;;30000.00;;;"Состав:от 3 до 6 человек;Продолжительность:8 часов;Класс авто:Комфорт";;tKvnjmpt6jua1SLpiPKE;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=818626767352;;;;;;
368561114812;;Peterhof_45;;;"Петергоф. Триумф Петра - от 3 до 6 человек - 8 часов - Бизнес";;;;44000.00;;;"Состав:от 3 до 6 человек;Продолжительность:8 часов;Класс авто:Бизнес";;YTDEfKnjSh1bkTEXesOL;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=368561114812;;;;;;
536171045432;;Peterhof_46;;;"Петергоф. Триумф Петра - от 3 до 6 человек - 8 часов - Премиум";;;;53500.00;;;"Состав:от 3 до 6 человек;Продолжительность:8 часов;Класс авто:Премиум";;ZJJuK6OT4NfkX3aK19nb;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=536171045432;;;;;;
838308155032;;Peterhof_47;;;"Петергоф. Триумф Петра - от 7 до 15 человек - 8 часов - Комфорт";;;;44500.00;;;"Состав:от 7 до 15 человек;Продолжительность:8 часов;Класс авто:Комфорт";;bG9NaDXn19rbDCy8SOuy;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=838308155032;;;;;;
659703758352;;Peterhof_48;;;"Петергоф. Триумф Петра - от 7 до 15 человек - 8 часов - Бизнес";;;;50000.00;;;"Состав:от 7 до 15 человек;Продолжительность:8 часов;Класс авто:Бизнес";;N2eip5Z5MU3GMnZCchs4;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=659703758352;;;;;;
871259135752;;Peterhof_49;;;"Петергоф. Триумф Петра - от 16 до 30 человек - 8 часов - Комфорт";;;;55000.00;;;"Состав:от 16 до 30 человек;Продолжительность:8 часов;Класс авто:Комфорт";;mjGVnklHJjtZMnh9gJXX;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=871259135752;;;;;;
447790705162;;Peterhof_50;;;"Петергоф. Триумф Петра - от 16 до 30 человек - 8 часов - Бизнес";;;;64500.00;;;"Состав:от 16 до 30 человек;Продолжительность:8 часов;Класс авто:Бизнес";;AHxHjLxErOXo088os4vb;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=447790705162;;;;;;
296546143402;;Peterhof_51;;;"Петергоф. Триумф Петра - от 31 до 50 человек - 8 часов - Комфорт";;;;69000.00;;;"Состав:от 31 до 50 человек;Продолжительность:8 часов;Класс авто:Комфорт";;E0v6fbup4mFHCSnrs2GI;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=296546143402;;;;;;
218177706062;;Peterhof_52;;;"Петергоф. Триумф Петра - от 31 до 50 человек - 8 часов - Бизнес";;;;78500.00;;;"Состав:от 31 до 50 человек;Продолжительность:8 часов;Класс авто:Бизнес";;ppVkyEaAtgUbehHBFVXA;744711295031;;;;;;;;;;;;;0;0;0;0;;;;;;https://createplanet.org/surbubs/tproduct/664534172-744711295031-petergof-triumf-petra?editionuid=218177706062;;;;;;
